fecha,comprobante,codigo_puc,nombre_cuenta,nit_tercero,nombre_tercero,detalle,debito,credito,centro_costo
2026-01-13,RC-0013,111005,Banco Bogota cta corriente 123-456,800112233,DISTRIBUIDORA EL PORTAL LTDA,Recaudo cliente,2075000.0,0.0,ADM
2026-01-13,RC-0013,130505,Clientes nacionales,800112233,DISTRIBUIDORA EL PORTAL LTDA,Abono cartera,0.0,2075000.0,ADM
2026-01-14,CE-0004,220505,Proveedores nacionales,890900608,ALIMENTOS NACIONALES S.A.,Pago factura proveedor,4805000.0,0.0,ADM
2026-01-14,CE-0004,111005,Banco Bogota cta corriente 123-456,890900608,ALIMENTOS NACIONALES S.A.,Pago factura proveedor,0.0,4805000.0,ADM
2026-01-14,FV-0020,130505,Clientes nacionales,830445566,MAYORISTA CASANARE S.A.S.,Venta de mercancia,3619680.22,0.0,VTA
2026-01-14,FV-0020,135515,Retencion en la fuente a favor,830445566,MAYORISTA CASANARE S.A.S.,Retefuente que nos practican,78325.0,0.0,VTA
2026-01-14,FV-0020,135517,Retencion de ICA a favor,830445566,MAYORISTA CASANARE S.A.S.,ReteICA que nos practican,30264.78,0.0,VTA
2026-01-14,FV-0020,413595,Comercio al por mayor y menor,830445566,MAYORISTA CASANARE S.A.S.,Venta de mercancia,0.0,3133000.0,VTA
2026-01-14,FV-0020,240805,IVA generado,830445566,MAYORISTA CASANARE S.A.S.,IVA generado 19%,0.0,595270.0,VTA
2026-01-14,FV-0020,613595,Costo de venta de mercancias,830445566,MAYORISTA CASANARE S.A.S.,Costo de la venta,1968186.04,0.0,VTA
2026-01-14,FV-0020,143530,Mercancias no fabricadas por la empresa,830445566,MAYORISTA CASANARE S.A.S.,Salida de inventario,0.0,1968186.04,VTA
2026-01-14,FV-0021,130505,Clientes nacionales,800112233,DISTRIBUIDORA EL PORTAL LTDA,Venta de mercancia,3330810.0,0.0,VTA
2026-01-14,FV-0021,413595,Comercio al por mayor y menor,800112233,DISTRIBUIDORA EL PORTAL LTDA,Venta de mercancia,0.0,2799000.0,VTA
2026-01-14,FV-0021,240805,IVA generado,800112233,DISTRIBUIDORA EL PORTAL LTDA,IVA generado 19%,0.0,531810.0,VTA
2026-01-14,FV-0021,613595,Costo de venta de mercancias,800112233,DISTRIBUIDORA EL PORTAL LTDA,Costo de la venta,1798825.08,0.0,VTA
2026-01-14,FV-0021,143530,Mercancias no fabricadas por la empresa,800112233,DISTRIBUIDORA EL PORTAL LTDA,Salida de inventario,0.0,1798825.08,VTA
2026-01-14,RC-0014,111005,Banco Bogota cta corriente 123-456,901556677,COMERCIAL YOPAL SAS,Recaudo cliente,1500000.0,0.0,ADM
2026-01-14,RC-0014,130505,Clientes nacionales,901556677,COMERCIAL YOPAL SAS,Abono cartera,0.0,1500000.0,ADM
2026-01-14,RC-0015,111005,Banco Bogota cta corriente 123-456,901234567,SUPERMERCADOS DEL LLANO S.A.S.,Recaudo cliente,3296000.0,0.0,ADM
2026-01-14,RC-0015,130505,Clientes nacionales,901234567,SUPERMERCADOS DEL LLANO S.A.S.,Abono cartera,0.0,3296000.0,ADM
2026-01-15,CE-0005,220505,Proveedores nacionales,860002964,EMPAQUES Y PLASTICOS LTDA,Pago factura proveedor,4392000.0,0.0,ADM
2026-01-15,CE-0005,111005,Banco Bogota cta corriente 123-456,860002964,EMPAQUES Y PLASTICOS LTDA,Pago factura proveedor,0.0,4392000.0,ADM
2026-01-15,FC-0008,143530,Mercancias no fabricadas por la empresa,860002964,EMPAQUES Y PLASTICOS LTDA,Compra mercancia FE52598,1879000.0,0.0,OPE
2026-01-15,FC-0008,240810,IVA descontable,860002964,EMPAQUES Y PLASTICOS LTDA,IVA descontable 19%,357010.0,0.0,OPE
2026-01-15,FC-0008,236540,Retencion en la fuente por pagar,860002964,EMPAQUES Y PLASTICOS LTDA,Retefuente compras 2.5%,0.0,46975.0,OPE
2026-01-15,FC-0008,236805,Impuesto de industria y comercio retenido,860002964,EMPAQUES Y PLASTICOS LTDA,ReteICA 9.66x1000,0.0,18151.14,OPE
2026-01-15,FC-0008,220505,Proveedores nacionales,860002964,EMPAQUES Y PLASTICOS LTDA,Factura FE52598,0.0,2170883.86,OPE
2026-01-15,FV-0022,130505,Clientes nacionales,830445566,MAYORISTA CASANARE S.A.S.,Venta de mercancia,5675030.08,0.0,VTA
2026-01-15,FV-0022,135515,Retencion en la fuente a favor,830445566,MAYORISTA CASANARE S.A.S.,Retefuente que nos practican,122800.0,0.0,VTA
2026-01-15,FV-0022,135517,Retencion de ICA a favor,830445566,MAYORISTA CASANARE S.A.S.,ReteICA que nos practican,47449.92,0.0,VTA
2026-01-15,FV-0022,413595,Comercio al por mayor y menor,830445566,MAYORISTA CASANARE S.A.S.,Venta de mercancia,0.0,4912000.0,VTA
2026-01-15,FV-0022,240805,IVA generado,830445566,MAYORISTA CASANARE S.A.S.,IVA generado 19%,0.0,933280.0,VTA
2026-01-15,FV-0022,613595,Costo de venta de mercancias,830445566,MAYORISTA CASANARE S.A.S.,Costo de la venta,3123931.82,0.0,VTA
2026-01-15,FV-0022,143530,Mercancias no fabricadas por la empresa,830445566,MAYORISTA CASANARE S.A.S.,Salida de inventario,0.0,3123931.82,VTA
2026-01-15,FV-0023,130505,Clientes nacionales,901998877,TIENDAS LA ESQUINA S.A.S.,Venta de mercancia,9989069.64,0.0,VTA
2026-01-15,FV-0023,135515,Retencion en la fuente a favor,901998877,TIENDAS LA ESQUINA S.A.S.,Retefuente que nos practican,216150.0,0.0,VTA
2026-01-15,FV-0023,135517,Retencion de ICA a favor,901998877,TIENDAS LA ESQUINA S.A.S.,ReteICA que nos practican,83520.36,0.0,VTA
2026-01-15,FV-0023,413595,Comercio al por mayor y menor,901998877,TIENDAS LA ESQUINA S.A.S.,Venta de mercancia,0.0,8646000.0,VTA
2026-01-15,FV-0023,240805,IVA generado,901998877,TIENDAS LA ESQUINA S.A.S.,IVA generado 19%,0.0,1642740.0,VTA
2026-01-15,FV-0023,613595,Costo de venta de mercancias,901998877,TIENDAS LA ESQUINA S.A.S.,Costo de la venta,5710591.62,0.0,VTA
2026-01-15,FV-0023,143530,Mercancias no fabricadas por la empresa,901998877,TIENDAS LA ESQUINA S.A.S.,Salida de inventario,0.0,5710591.62,VTA
2026-01-15,RC-0016,111005,Banco Bogota cta corriente 123-456,800112233,DISTRIBUIDORA EL PORTAL LTDA,Recaudo cliente,2140000.0,0.0,ADM
2026-01-15,RC-0016,130505,Clientes nacionales,800112233,DISTRIBUIDORA EL PORTAL LTDA,Abono cartera,0.0,2140000.0,ADM
2026-01-16,CE-0006,220505,Proveedores nacionales,890900608,ALIMENTOS NACIONALES S.A.,Pago factura proveedor,5619000.0,0.0,ADM
2026-01-16,CE-0006,111005,Banco Bogota cta corriente 123-456,890900608,ALIMENTOS NACIONALES S.A.,Pago factura proveedor,0.0,5619000.0,ADM
2026-01-16,FC-0009,143530,Mercancias no fabricadas por la empresa,900321654,LOGISTICA ANDINA S.A.S.,Compra mercancia FE96120,3143000.0,0.0,OPE
2026-01-16,FC-0009,240810,IVA descontable,900321654,LOGISTICA ANDINA S.A.S.,IVA descontable 19%,597170.0,0.0,OPE
2026-01-16,FC-0009,236540,Retencion en la fuente por pagar,900321654,LOGISTICA ANDINA S.A.S.,Retefuente compras 2.5%,0.0,78575.0,OPE
2026-01-16,FC-0009,236805,Impuesto de industria y comercio retenido,900321654,LOGISTICA ANDINA S.A.S.,ReteICA 9.66x1000,0.0,30361.38,OPE
2026-01-16,FC-0009,220505,Proveedores nacionales,900321654,LOGISTICA ANDINA S.A.S.,Factura FE96120,0.0,3631233.62,OPE
2026-01-16,FV-0024,130505,Clientes nacionales,830445566,MAYORISTA CASANARE S.A.S.,Venta de mercancia,4757690.12,0.0,VTA
2026-01-16,FV-0024,135515,Retencion en la fuente a favor,830445566,MAYORISTA CASANARE S.A.S.,Retefuente que nos practican,102950.0,0.0,VTA
2026-01-16,FV-0024,135517,Retencion de ICA a favor,830445566,MAYORISTA CASANARE S.A.S.,ReteICA que nos practican,39779.88,0.0,VTA
2026-01-16,FV-0024,413595,Comercio al por mayor y menor,830445566,MAYORISTA CASANARE S.A.S.,Venta de mercancia,0.0,4118000.0,VTA
2026-01-16,FV-0024,240805,IVA generado,830445566,MAYORISTA CASANARE S.A.S.,IVA generado 19%,0.0,782420.0,VTA
2026-01-16,FV-0024,613595,Costo de venta de mercancias,830445566,MAYORISTA CASANARE S.A.S.,Costo de la venta,2509663.27,0.0,VTA
2026-01-16,FV-0024,143530,Mercancias no fabricadas por la empresa,830445566,MAYORISTA CASANARE S.A.S.,Salida de inventario,0.0,2509663.27,VTA
2026-01-16,FV-0025,130505,Clientes nacionales,901998877,TIENDAS LA ESQUINA S.A.S.,Venta de mercancia,1131690.0,0.0,VTA
2026-01-16,FV-0025,413595,Comercio al por mayor y menor,901998877,TIENDAS LA ESQUINA S.A.S.,Venta de mercancia,0.0,951000.0,VTA
2026-01-16,FV-0025,240805,IVA generado,901998877,TIENDAS LA ESQUINA S.A.S.,IVA generado 19%,0.0,180690.0,VTA
2026-01-16,FV-0025,613595,Costo de venta de mercancias,901998877,TIENDAS LA ESQUINA S.A.S.,Costo de la venta,554728.69,0.0,VTA
2026-01-16,FV-0025,143530,Mercancias no fabricadas por la empresa,901998877,TIENDAS LA ESQUINA S.A.S.,Salida de inventario,0.0,554728.69,VTA
2026-01-16,RC-0017,111005,Banco Bogota cta corriente 123-456,901556677,COMERCIAL YOPAL SAS,Recaudo cliente,6676000.0,0.0,ADM
2026-01-16,RC-0017,130505,Clientes nacionales,901556677,COMERCIAL YOPAL SAS,Abono cartera,0.0,6676000.0,ADM
2026-01-19,FC-0010,143530,Mercancias no fabricadas por la empresa,860002964,EMPAQUES Y PLASTICOS LTDA,Compra mercancia FE70687,2109000.0,0.0,OPE
2026-01-19,FC-0010,240810,IVA descontable,860002964,EMPAQUES Y PLASTICOS LTDA,IVA descontable 19%,400710.0,0.0,OPE
2026-01-19,FC-0010,236540,Retencion en la fuente por pagar,860002964,EMPAQUES Y PLASTICOS LTDA,Retefuente compras 2.5%,0.0,52725.0,OPE
2026-01-19,FC-0010,236805,Impuesto de industria y comercio retenido,860002964,EMPAQUES Y PLASTICOS LTDA,ReteICA 9.66x1000,0.0,20372.94,OPE
2026-01-19,FC-0010,220505,Proveedores nacionales,860002964,EMPAQUES Y PLASTICOS LTDA,Factura FE70687,0.0,2436612.06,OPE
2026-01-19,FV-0026,130505,Clientes nacionales,901556677,COMERCIAL YOPAL SAS,Venta de mercancia,9597409.38,0.0,VTA
2026-01-19,FV-0026,135515,Retencion en la fuente a favor,901556677,COMERCIAL YOPAL SAS,Retefuente que nos practican,207675.0,0.0,VTA
2026-01-19,FV-0026,135517,Retencion de ICA a favor,901556677,COMERCIAL YOPAL SAS,ReteICA que nos practican,80245.62,0.0,VTA
2026-01-19,FV-0026,413595,Comercio al por mayor y menor,901556677,COMERCIAL YOPAL SAS,Venta de mercancia,0.0,8307000.0,VTA
2026-01-19,FV-0026,240805,IVA generado,901556677,COMERCIAL YOPAL SAS,IVA generado 19%,0.0,1578330.0,VTA
2026-01-19,FV-0026,613595,Costo de venta de mercancias,901556677,COMERCIAL YOPAL SAS,Costo de la venta,5485566.44,0.0,VTA
2026-01-19,FV-0026,143530,Mercancias no fabricadas por la empresa,901556677,COMERCIAL YOPAL SAS,Salida de inventario,0.0,5485566.44,VTA
2026-01-19,FV-0027,130505,Clientes nacionales,830445566,MAYORISTA CASANARE S.A.S.,Venta de mercancia,7737311.98,0.0,VTA
2026-01-19,FV-0027,135515,Retencion en la fuente a favor,830445566,MAYORISTA CASANARE S.A.S.,Retefuente que nos practican,167425.0,0.0,VTA
2026-01-19,FV-0027,135517,Retencion de ICA a favor,830445566,MAYORISTA CASANARE S.A.S.,ReteICA que nos practican,64693.02,0.0,VTA
2026-01-19,FV-0027,413595,Comercio al por mayor y menor,830445566,MAYORISTA CASANARE S.A.S.,Venta de mercancia,0.0,6697000.0,VTA
2026-01-19,FV-0027,240805,IVA generado,830445566,MAYORISTA CASANARE S.A.S.,IVA generado 19%,0.0,1272430.0,VTA
2026-01-19,FV-0027,613595,Costo de venta de mercancias,830445566,MAYORISTA CASANARE S.A.S.,Costo de la venta,4501395.06,0.0,VTA
2026-01-19,FV-0027,143530,Mercancias no fabricadas por la empresa,830445566,MAYORISTA CASANARE S.A.S.,Salida de inventario,0.0,4501395.06,VTA
2026-01-19,FV-0028,130505,Clientes nacionales,901998877,TIENDAS LA ESQUINA S.A.S.,Venta de mercancia,10115001.7,0.0,VTA
2026-01-19,FV-0028,135515,Retencion en la fuente a favor,901998877,TIENDAS LA ESQUINA S.A.S.,Retefuente que nos practican,218875.0,0.0,VTA
2026-01-19,FV-0028,135517,Retencion de ICA a favor,901998877,TIENDAS LA ESQUINA S.A.S.,ReteICA que nos practican,84573.3,0.0,VTA
2026-01-19,FV-0028,413595,Comercio al por mayor y menor,901998877,TIENDAS LA ESQUINA S.A.S.,Venta de mercancia,0.0,8755000.0,VTA
2026-01-19,FV-0028,240805,IVA generado,901998877,TIENDAS LA ESQUINA S.A.S.,IVA generado 19%,0.0,1663450.0,VTA
2026-01-19,FV-0028,613595,Costo de venta de mercancias,901998877,TIENDAS LA ESQUINA S.A.S.,Costo de la venta,5486457.42,0.0,VTA
2026-01-19,FV-0028,143530,Mercancias no fabricadas por la empresa,901998877,TIENDAS LA ESQUINA S.A.S.,Salida de inventario,0.0,5486457.42,VTA
2026-01-19,RC-0018,111005,Banco Bogota cta corriente 123-456,800112233,DISTRIBUIDORA EL PORTAL LTDA,Recaudo cliente,4746000.0,0.0,ADM
2026-01-19,RC-0018,130505,Clientes nacionales,800112233,DISTRIBUIDORA EL PORTAL LTDA,Abono cartera,0.0,4746000.0,ADM
2026-01-20,CE-0007,220505,Proveedores nacionales,900777888,SERVICIOS INTEGRALES DEL ORIENTE SAS,Pago factura proveedor,933000.0,0.0,ADM
2026-01-20,CE-0007,111005,Banco Bogota cta corriente 123-456,900777888,SERVICIOS INTEGRALES DEL ORIENTE SAS,Pago factura proveedor,0.0,933000.0,ADM
2026-01-20,CE-0028,513525,Servicios de energia,900777888,SERVICIOS INTEGRALES DEL ORIENTE SAS,Energia,319000.0,0.0,ADM
2026-01-20,CE-0028,111005,Banco Bogota cta corriente 123-456,900777888,SERVICIOS INTEGRALES DEL ORIENTE SAS,Energia,0.0,319000.0,ADM
2026-01-20,CE-0029,513530,Servicios de telefono e internet,900777888,SERVICIOS INTEGRALES DEL ORIENTE SAS,Internet y telefonia,652000.0,0.0,ADM
2026-01-20,CE-0029,111005,Banco Bogota cta corriente 123-456,900777888,SERVICIOS INTEGRALES DEL ORIENTE SAS,Internet y telefonia,0.0,652000.0,ADM
2026-01-20,CE-0030,513595,Otros servicios,900777888,SERVICIOS INTEGRALES DEL ORIENTE SAS,Aseo y vigilancia,376000.0,0.0,ADM
2026-01-20,CE-0030,111005,Banco Bogota cta corriente 123-456,900777888,SERVICIOS INTEGRALES DEL ORIENTE SAS,Aseo y vigilancia,0.0,376000.0,ADM
2026-01-20,FV-0029,130505,Clientes nacionales,830445566,MAYORISTA CASANARE S.A.S.,Venta de mercancia,1606500.0,0.0,VTA
2026-01-20,FV-0029,413595,Comercio al por mayor y menor,830445566,MAYORISTA CASANARE S.A.S.,Venta de mercancia,0.0,1350000.0,VTA
2026-01-20,FV-0029,240805,IVA generado,830445566,MAYORISTA CASANARE S.A.S.,IVA generado 19%,0.0,256500.0,VTA
2026-01-20,FV-0029,613595,Costo de venta de mercancias,830445566,MAYORISTA CASANARE S.A.S.,Costo de la venta,895239.39,0.0,VTA
2026-01-20,FV-0029,143530,Mercancias no fabricadas por la empresa,830445566,MAYORISTA CASANARE S.A.S.,Salida de inventario,0.0,895239.39,VTA
2026-01-20,FV-0030,130505,Clientes nacionales,901998877,TIENDAS LA ESQUINA S.A.S.,Venta de mercancia,9587011.32,0.0,VTA
2026-01-20,FV-0030,135515,Retencion en la fuente a favor,901998877,TIENDAS LA ESQUINA S.A.S.,Retefuente que nos practican,207450.0,0.0,VTA
2026-01-20,FV-0030,135517,Retencion de ICA a favor,901998877,TIENDAS LA ESQUINA S.A.S.,ReteICA que nos practican,80158.68,0.0,VTA
2026-01-20,FV-0030,413595,Comercio al por mayor y menor,901998877,TIENDAS LA ESQUINA S.A.S.,Venta de mercancia,0.0,8298000.0,VTA
2026-01-20,FV-0030,240805,IVA generado,901998877,TIENDAS LA ESQUINA S.A.S.,IVA generado 19%,0.0,1576620.0,VTA
2026-01-20,FV-0030,613595,Costo de venta de mercancias,901998877,TIENDAS LA ESQUINA S.A.S.,Costo de la venta,5573610.35,0.0,VTA
2026-01-20,FV-0030,143530,Mercancias no fabricadas por la empresa,901998877,TIENDAS LA ESQUINA S.A.S.,Salida de inventario,0.0,5573610.35,VTA
2026-01-21,FV-0031,130505,Clientes nacionales,830445566,MAYORISTA CASANARE S.A.S.,Venta de mercancia,5822913.6,0.0,VTA
2026-01-21,FV-0031,135515,Retencion en la fuente a favor,830445566,MAYORISTA CASANARE S.A.S.,Retefuente que nos practican,126000.0,0.0,VTA
2026-01-21,FV-0031,135517,Retencion de ICA a favor,830445566,MAYORISTA CASANARE S.A.S.,ReteICA que nos practican,48686.4,0.0,VTA
2026-01-21,FV-0031,413595,Comercio al por mayor y menor,830445566,MAYORISTA CASANARE S.A.S.,Venta de mercancia,0.0,5040000.0,VTA
2026-01-21,FV-0031,240805,IVA generado,830445566,MAYORISTA CASANARE S.A.S.,IVA generado 19%,0.0,957600.0,VTA
2026-01-21,FV-0031,613595,Costo de venta de mercancias,830445566,MAYORISTA CASANARE S.A.S.,Costo de la venta,3151472.04,0.0,VTA
2026-01-21,FV-0031,143530,Mercancias no fabricadas por la empresa,830445566,MAYORISTA CASANARE S.A.S.,Salida de inventario,0.0,3151472.04,VTA
2026-01-22,CE-0008,220505,Proveedores nacionales,890900608,ALIMENTOS NACIONALES S.A.,Pago factura proveedor,5137000.0,0.0,ADM
2026-01-22,CE-0008,111005,Banco Bogota cta corriente 123-456,890900608,ALIMENTOS NACIONALES S.A.,Pago factura proveedor,0.0,5137000.0,ADM
2026-01-22,FV-0032,130505,Clientes nacionales,830445566,MAYORISTA CASANARE S.A.S.,Venta de mercancia,9993691.0,0.0,VTA
2026-01-22,FV-0032,135515,Retencion en la fuente a favor,830445566,MAYORISTA CASANARE S.A.S.,Retefuente que nos practican,216250.0,0.0,VTA
2026-01-22,FV-0032,135517,Retencion de ICA a favor,830445566,MAYORISTA CASANARE S.A.S.,ReteICA que nos practican,83559.0,0.0,VTA
2026-01-22,FV-0032,413595,Comercio al por mayor y menor,830445566,MAYORISTA CASANARE S.A.S.,Venta de mercancia,0.0,8650000.0,VTA
2026-01-22,FV-0032,240805,IVA generado,830445566,MAYORISTA CASANARE S.A.S.,IVA generado 19%,0.0,1643500.0,VTA
2026-01-22,FV-0032,613595,Costo de venta de mercancias,830445566,MAYORISTA CASANARE S.A.S.,Costo de la venta,5830219.18,0.0,VTA
2026-01-22,FV-0032,143530,Mercancias no fabricadas por la empresa,830445566,MAYORISTA CASANARE S.A.S.,Salida de inventario,0.0,5830219.18,VTA
2026-01-22,RC-0019,111005,Banco Bogota cta corriente 123-456,901234567,SUPERMERCADOS DEL LLANO S.A.S.,Recaudo cliente,7155000.0,0.0,ADM
2026-01-22,RC-0019,130505,Clientes nacionales,901234567,SUPERMERCADOS DEL LLANO S.A.S.,Abono cartera,0.0,7155000.0,ADM
2026-01-22,RC-0020,111005,Banco Bogota cta corriente 123-456,800112233,DISTRIBUIDORA EL PORTAL LTDA,Recaudo cliente,6569000.0,0.0,ADM
2026-01-22,RC-0020,130505,Clientes nacionales,800112233,DISTRIBUIDORA EL PORTAL LTDA,Abono cartera,0.0,6569000.0,ADM
2026-01-23,FC-0011,143530,Mercancias no fabricadas por la empresa,900777888,SERVICIOS INTEGRALES DEL ORIENTE SAS,Compra mercancia FE37902,3626000.0,0.0,OPE
2026-01-23,FC-0011,240810,IVA descontable,900777888,SERVICIOS INTEGRALES DEL ORIENTE SAS,IVA descontable 19%,688940.0,0.0,OPE
2026-01-23,FC-0011,236540,Retencion en la fuente por pagar,900777888,SERVICIOS INTEGRALES DEL ORIENTE SAS,Retefuente compras 2.5%,0.0,90650.0,OPE
2026-01-23,FC-0011,236805,Impuesto de industria y comercio retenido,900777888,SERVICIOS INTEGRALES DEL ORIENTE SAS,ReteICA 9.66x1000,0.0,35027.16,OPE
2026-01-23,FC-0011,220505,Proveedores nacionales,900777888,SERVICIOS INTEGRALES DEL ORIENTE SAS,Factura FE37902,0.0,4189262.84,OPE
2026-01-23,FV-0033,130505,Clientes nacionales,901998877,TIENDAS LA ESQUINA S.A.S.,Venta de mercancia,10358778.44,0.0,VTA
2026-01-23,FV-0033,135515,Retencion en la fuente a favor,901998877,TIENDAS LA ESQUINA S.A.S.,Retefuente que nos practican,224150.0,0.0,VTA
2026-01-23,FV-0033,135517,Retencion de ICA a favor,901998877,TIENDAS LA ESQUINA S.A.S.,ReteICA que nos practican,86611.56,0.0,VTA
2026-01-23,FV-0033,413595,Comercio al por mayor y menor,901998877,TIENDAS LA ESQUINA S.A.S.,Venta de mercancia,0.0,8966000.0,VTA
2026-01-23,FV-0033,240805,IVA generado,901998877,TIENDAS LA ESQUINA S.A.S.,IVA generado 19%,0.0,1703540.0,VTA
2026-01-23,FV-0033,613595,Costo de venta de mercancias,901998877,TIENDAS LA ESQUINA S.A.S.,Costo de la venta,5532137.46,0.0,VTA
2026-01-23,FV-0033,143530,Mercancias no fabricadas por la empresa,901998877,TIENDAS LA ESQUINA S.A.S.,Salida de inventario,0.0,5532137.46,VTA
2026-01-23,FV-0034,130505,Clientes nacionales,800112233,DISTRIBUIDORA EL PORTAL LTDA,Venta de mercancia,8708952.92,0.0,VTA
2026-01-23,FV-0034,135515,Retencion en la fuente a favor,800112233,DISTRIBUIDORA EL PORTAL LTDA,Retefuente que nos practican,188450.0,0.0,VTA
2026-01-23,FV-0034,135517,Retencion de ICA a favor,800112233,DISTRIBUIDORA EL PORTAL LTDA,ReteICA que nos practican,72817.08,0.0,VTA
2026-01-23,FV-0034,413595,Comercio al por mayor y menor,800112233,DISTRIBUIDORA EL PORTAL LTDA,Venta de mercancia,0.0,7538000.0,VTA
2026-01-23,FV-0034,240805,IVA generado,800112233,DISTRIBUIDORA EL PORTAL LTDA,IVA generado 19%,0.0,1432220.0,VTA
2026-01-23,FV-0034,613595,Costo de venta de mercancias,800112233,DISTRIBUIDORA EL PORTAL LTDA,Costo de la venta,4482365.17,0.0,VTA
2026-01-23,FV-0034,143530,Mercancias no fabricadas por la empresa,800112233,DISTRIBUIDORA EL PORTAL LTDA,Salida de inventario,0.0,4482365.17,VTA
2026-01-23,FV-0035,130505,Clientes nacionales,901234567,SUPERMERCADOS DEL LLANO S.A.S.,Venta de mercancia,2748900.0,0.0,VTA
2026-01-23,FV-0035,413595,Comercio al por mayor y menor,901234567,SUPERMERCADOS DEL LLANO S.A.S.,Venta de mercancia,0.0,2310000.0,VTA
2026-01-23,FV-0035,240805,IVA generado,901234567,SUPERMERCADOS DEL LLANO S.A.S.,IVA generado 19%,0.0,438900.0,VTA
2026-01-23,FV-0035,613595,Costo de venta de mercancias,901234567,SUPERMERCADOS DEL LLANO S.A.S.,Costo de la venta,1339849.43,0.0,VTA
2026-01-23,FV-0035,143530,Mercancias no fabricadas por la empresa,901234567,SUPERMERCADOS DEL LLANO S.A.S.,Salida de inventario,0.0,1339849.43,VTA
2026-01-26,CE-0009,220505,Proveedores nacionales,860002964,EMPAQUES Y PLASTICOS LTDA,Pago factura proveedor,5070000.0,0.0,ADM
2026-01-26,CE-0009,111005,Banco Bogota cta corriente 123-456,860002964,EMPAQUES Y PLASTICOS LTDA,Pago factura proveedor,0.0,5070000.0,ADM
2026-01-26,FC-0012,143530,Mercancias no fabricadas por la empresa,900777888,SERVICIOS INTEGRALES DEL ORIENTE SAS,Compra mercancia FE26722,5880000.0,0.0,OPE
2026-01-26,FC-0012,240810,IVA descontable,900777888,SERVICIOS INTEGRALES DEL ORIENTE SAS,IVA descontable 19%,1117200.0,0.0,OPE
2026-01-26,FC-0012,236540,Retencion en la fuente por pagar,900777888,SERVICIOS INTEGRALES DEL ORIENTE SAS,Retefuente compras 2.5%,0.0,147000.0,OPE
2026-01-26,FC-0012,236805,Impuesto de industria y comercio retenido,900777888,SERVICIOS INTEGRALES DEL ORIENTE SAS,ReteICA 9.66x1000,0.0,56800.8,OPE
2026-01-26,FC-0012,220505,Proveedores nacionales,900777888,SERVICIOS INTEGRALES DEL ORIENTE SAS,Factura FE26722,0.0,6793399.2,OPE
2026-01-26,FV-0036,130505,Clientes nacionales,901556677,COMERCIAL YOPAL SAS,Venta de mercancia,2570400.0,0.0,VTA
2026-01-26,FV-0036,413595,Comercio al por mayor y menor,901556677,COMERCIAL YOPAL SAS,Venta de mercancia,0.0,2160000.0,VTA
2026-01-26,FV-0036,240805,IVA generado,901556677,COMERCIAL YOPAL SAS,IVA generado 19%,0.0,410400.0,VTA
2026-01-26,FV-0036,613595,Costo de venta de mercancias,901556677,COMERCIAL YOPAL SAS,Costo de la venta,1384588.88,0.0,VTA
2026-01-26,FV-0036,143530,Mercancias no fabricadas por la empresa,901556677,COMERCIAL YOPAL SAS,Salida de inventario,0.0,1384588.88,VTA
2026-01-26,FV-0037,130505,Clientes nacionales,800112233,DISTRIBUIDORA EL PORTAL LTDA,Venta de mercancia,5614952.4,0.0,VTA
2026-01-26,FV-0037,135515,Retencion en la fuente a favor,800112233,DISTRIBUIDORA EL PORTAL LTDA,Retefuente que nos practican,121500.0,0.0,VTA
2026-01-26,FV-0037,135517,Retencion de ICA a favor,800112233,DISTRIBUIDORA EL PORTAL LTDA,ReteICA que nos practican,46947.6,0.0,VTA
2026-01-26,FV-0037,413595,Comercio al por mayor y menor,800112233,DISTRIBUIDORA EL PORTAL LTDA,Venta de mercancia,0.0,4860000.0,VTA
2026-01-26,FV-0037,240805,IVA generado,800112233,DISTRIBUIDORA EL PORTAL LTDA,IVA generado 19%,0.0,923400.0,VTA
2026-01-26,FV-0037,613595,Costo de venta de mercancias,800112233,DISTRIBUIDORA EL PORTAL LTDA,Costo de la venta,2877517.99,0.0,VTA
2026-01-26,FV-0037,143530,Mercancias no fabricadas por la empresa,800112233,DISTRIBUIDORA EL PORTAL LTDA,Salida de inventario,0.0,2877517.99,VTA
2026-01-26,FV-0038,130505,Clientes nacionales,901234567,SUPERMERCADOS DEL LLANO S.A.S.,Venta de mercancia,6006612.66,0.0,VTA
2026-01-26,FV-0038,135515,Retencion en la fuente a favor,901234567,SUPERMERCADOS DEL LLANO S.A.S.,Retefuente que nos practican,129975.0,0.0,VTA
2026-01-26,FV-0038,135517,Retencion de ICA a favor,901234567,SUPERMERCADOS DEL LLANO S.A.S.,ReteICA que nos practican,50222.34,0.0,VTA
2026-01-26,FV-0038,413595,Comercio al por mayor y menor,901234567,SUPERMERCADOS DEL LLANO S.A.S.,Venta de mercancia,0.0,5199000.0,VTA
2026-01-26,FV-0038,240805,IVA generado,901234567,SUPERMERCADOS DEL LLANO S.A.S.,IVA generado 19%,0.0,987810.0,VTA
2026-01-26,FV-0038,613595,Costo de venta de mercancias,901234567,SUPERMERCADOS DEL LLANO S.A.S.,Costo de la venta,3362961.26,0.0,VTA
2026-01-26,FV-0038,143530,Mercancias no fabricadas por la empresa,901234567,SUPERMERCADOS DEL LLANO S.A.S.,Salida de inventario,0.0,3362961.26,VTA
2026-01-26,RC-0021,111005,Banco Bogota cta corriente 123-456,901556677,COMERCIAL YOPAL SAS,Recaudo cliente,5011000.0,0.0,ADM
